index,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
3803,,,0:05:00,5,8:10:00,8:15:00,5,UK115,UK,Vistara,37915,58708,112145
3804,,,0:05:00,4,8:10:00,8:15:00,4,UK115,UK,Vistara,38840,33714,102733
3805,,,9:00:00,6,7:55:00,16:55:00,6,SQ401,SQ,Singapore Airlines,40446,,
3806,,,23:15:00,0,8:10:00,7:25:00,1,AI380,AI,Air India,43196,,119692
3807,,,0:05:00,2,8:10:00,8:15:00,2,UK115,UK,Vistara,45038,58881,
3808,,,0:05:00,6,8:10:00,8:15:00,6,UK115,UK,Vistara,45038,72480,139046
3809,,,9:00:00,2,7:55:00,16:55:00,2,SQ401,SQ,Singapore Airlines,66162,,187288
3810,,,21:55:00,6,8:15:00,6:10:00,0,SQ403,SQ,Singapore Airlines,81744,61581,115286
3811,,,9:00:00,0,7:55:00,16:55:00,0,SQ401,SQ,Singapore Airlines,90134,,147774
3812,,,20:10:00,3,11:00:00,7:10:00,4,OZ768,OZ,Asiana Airlines,45996,,181765
3813,,,20:30:00,0,10:40:00,7:10:00,1,OZ768,OZ,Asiana Airlines,46373,,181765
3814,,,21:50:00,2,10:25:00,8:15:00,3,AI312,AI,Air India,55113,,95905
3815,,,19:40:00,0,11:20:00,7:00:00,1,KE482,KE,Korean Airlines,61694,,
3816,,,21:50:00,0,10:25:00,8:15:00,1,AI312,AI,Air India,71875,,155574
3817,,,19:40:00,3,11:20:00,7:00:00,4,KE482,KE,Korean Airlines,75442,,155126
3818,,,21:50:00,4,10:25:00,8:15:00,5,AI312,AI,Air India,102376,,
3819,,,21:50:00,4,10:25:00,8:15:00,5,AI312,AI,Air India,113087,,
3820,,,21:10:00,6,5:35:00,2:45:00,0,SG740,SG,SpiceJet,15112,,
3821,,,7:00:00,1,6:05:00,13:05:00,1,G837,G8,Go First,16475,,
3822,,,21:10:00,1,5:35:00,2:45:00,2,SG740,SG,SpiceJet,17221,,
3823,,,3:20:00,1,5:55:00,9:15:00,1,TG332,TG,Thai Airways,17690,,41747
3824,,,3:20:00,0,5:55:00,9:15:00,0,TG332,TG,Thai Airways,17690,,41747
3825,,,7:00:00,0,6:05:00,13:05:00,0,G837,G8,Go First,18213,,
3826,,,21:10:00,5,5:35:00,2:45:00,6,SG740,SG,SpiceJet,18368,,
3827,,,7:00:00,3,6:05:00,13:05:00,3,G837,G8,Go First,18799,,
3828,,,7:00:00,2,6:05:00,13:05:00,2,G837,G8,Go First,18799,,
3829,,,3:20:00,5,5:55:00,9:15:00,5,TG332,TG,Thai Airways,19315,,77093
3830,,,21:10:00,4,5:35:00,2:45:00,5,SG740,SG,SpiceJet,19573,,
3831,,,21:10:00,2,5:35:00,2:45:00,3,SG740,SG,SpiceJet,20780,,
3832,,,7:00:00,6,6:05:00,13:05:00,6,G837,G8,Go First,20917,,
3833,,,3:20:00,6,5:55:00,9:15:00,6,TG332,TG,Thai Airways,20930,,
3834,,,21:10:00,0,5:35:00,2:45:00,1,SG740,SG,SpiceJet,22109,,
3835,,,8:25:00,1,5:50:00,14:15:00,1,UK121,UK,Vistara,23126,32509,67776
3836,,,23:30:00,5,5:55:00,5:25:00,6,TG316,TG,Thai Airways,23162,,107113
3837,,,23:30:00,6,5:55:00,5:25:00,0,TG316,TG,Thai Airways,23162,,
3838,,,3:20:00,2,5:55:00,9:15:00,2,TG332,TG,Thai Airways,23162,,82486
3839,,,23:30:00,4,5:55:00,5:25:00,5,TG316,TG,Thai Airways,23162,,67589
3840,,,21:10:00,3,5:35:00,2:45:00,4,SG740,SG,SpiceJet,23557,,
3841,,,23:30:00,0,5:55:00,5:25:00,1,TG316,TG,Thai Airways,23565,,53816
3842,,,7:00:00,5,6:05:00,13:05:00,5,G837,G8,Go First,23997,,
3843,,,8:25:00,0,5:50:00,14:15:00,0,UK121,UK,Vistara,25801,,71134
3844,,,3:20:00,3,5:55:00,9:15:00,3,TG332,TG,Thai Airways,25831,,
3845,,,1:45:00,0,5:50:00,7:35:00,0,AI101,AI,Air India,159185,,
3846,,,23:30:00,0,7:20:00,6:50:00,1,AA293,AA,American Airlines,162021,204682,
3847,,,23:30:00,2,7:20:00,6:50:00,3,AA293,AA,American Airlines,183461,220590,249584
3848,,,1:45:00,2,5:50:00,7:35:00,2,AI101,AI,Air India,190983,,
3849,,,1:45:00,1,5:50:00,7:35:00,1,AI101,AI,Air India,190983,,290606
3850,,,1:45:00,4,5:50:00,7:35:00,4,AI101,AI,Air India,192731,,
3851,,,1:45:00,5,5:50:00,7:35:00,5,AI101,AI,Air India,192731,,
3852,,,23:30:00,5,7:20:00,6:50:00,6,AA293,AA,American Airlines,196677,220590,284001
3853,,,23:30:00,4,7:20:00,6:50:00,5,AA293,AA,American Airlines,205059,205403,319779
3854,,,23:30:00,3,7:20:00,6:50:00,4,AA293,AA,American Airlines,209172,220590,249584
3855,,,23:30:00,5,7:20:00,6:50:00,6,AA293,AA,American Airlines,209172,220590,284001
3856,,,23:30:00,4,7:20:00,6:50:00,5,AA293,AA,American Airlines,478548,205403,319779
3857,,,23:30:00,1,7:20:00,6:50:00,2,AA293,AA,American Airlines,478548,220417,250161
3858,,,22:05:00,6,8:05:00,6:10:00,0,OD206,OD,Batik Air Malaysia,20823,,38543
3859,,,23:00:00,6,7:55:00,6:55:00,0,MH191,MH,Malaysia Airlines,35306,,81230
3860,,,22:05:00,4,8:05:00,6:10:00,5,OD206,OD,Batik Air Malaysia,36028,,50142
3861,,,23:00:00,4,7:55:00,6:55:00,5,MH191,MH,Malaysia Airlines,36278,,56039
3862,,,13:00:00,4,8:05:00,21:05:00,4,MH173,MH,Malaysia Airlines,36278,,56039
3863,,,22:05:00,2,8:05:00,6:10:00,3,OD206,OD,Batik Air Malaysia,36739,,35322
3864,,,22:05:00,0,8:05:00,6:10:00,1,OD206,OD,Batik Air Malaysia,60017,,85216
3865,,,23:00:00,2,7:55:00,6:55:00,3,MH191,MH,Malaysia Airlines,60756,,110106
3866,,,11:55:00,6,8:05:00,20:00:00,6,MH173,MH,Malaysia Airlines,60756,,56040
3867,,,13:00:00,1,8:05:00,21:05:00,1,MH173,MH,Malaysia Airlines,60756,,110106
3868,,,11:55:00,5,8:05:00,20:00:00,5,MH173,MH,Malaysia Airlines,60758,,153290
3869,,,3:30:00,0,3:30:00,7:00:00,0,AI173,AI,Air India,189886,,
3870,,,3:30:00,3,3:30:00,7:00:00,3,AI173,AI,Air India,190983,,355056
3871,,,8:00:00,1,2:10:00,10:10:00,1,G8334,G8,Go First,4606,,
3872,,,8:00:00,2,2:10:00,10:10:00,2,G8334,G8,Go First,4606,,
3873,,,20:50:00,1,2:15:00,23:05:00,1,G8330,G8,Go First,4606,,
3874,,,10:55:00,2,2:15:00,13:10:00,2,G8338,G8,Go First,4606,,
3875,,,10:55:00,1,2:15:00,13:10:00,1,G8338,G8,Go First,4606,,
3876,,,19:45:00,1,2:15:00,22:00:00,1,G8346,G8,Go First,4606,,
3877,,,20:50:00,2,2:15:00,23:05:00,2,G8330,G8,Go First,4606,,
3878,,,19:45:00,2,2:15:00,22:00:00,2,G8346,G8,Go First,4606,,
3879,,,7:20:00,4,2:15:00,9:35:00,4,SG8701,SG,SpiceJet,4882,,
3880,,,19:45:00,6,2:15:00,22:00:00,6,SG8169,SG,SpiceJet,4900,,
3881,,,7:20:00,3,2:15:00,9:35:00,3,SG8701,SG,SpiceJet,4900,,
3882,,,21:40:00,6,2:15:00,23:55:00,6,SG711,SG,SpiceJet,4900,,
3883,,,21:40:00,2,2:15:00,23:55:00,2,SG711,SG,SpiceJet,4900,,
3884,,,19:45:00,2,2:15:00,22:00:00,2,SG8169,SG,SpiceJet,4900,,
3885,,,19:00:00,6,2:10:00,21:10:00,6,SG8709,SG,SpiceJet,4958,,
3886,,,19:00:00,3,2:10:00,21:10:00,3,SG8709,SG,SpiceJet,4958,,
3887,,,21:40:00,3,2:15:00,23:55:00,3,SG711,SG,SpiceJet,4958,,
3888,,,19:45:00,3,2:15:00,22:00:00,3,SG8169,SG,SpiceJet,4958,,
3889,,,7:20:00,6,2:15:00,9:35:00,6,SG8701,SG,SpiceJet,4958,,
3890,,,14:30:00,5,2:10:00,16:40:00,5,G8336,G8,Go First,5055,,
3891,,,8:00:00,5,2:10:00,10:10:00,5,G8334,G8,Go First,5055,,
3892,,,14:30:00,4,2:10:00,16:40:00,4,G8336,G8,Go First,5055,,
3893,,,8:00:00,4,2:10:00,10:10:00,4,G8334,G8,Go First,5055,,
3894,,,18:20:00,1,2:15:00,20:35:00,1,G8323,G8,Go First,5073,,
3895,,,18:20:00,3,2:15:00,20:35:00,3,G8323,G8,Go First,5073,,
3896,,,3:00:00,3,5:45:00,8:45:00,3,AI187,AI,Air India,169803,,265680
3897,,,23:05:00,2,7:05:00,6:10:00,3,AC43,AC,Air Canada,195395,238549,437457
3898,,,23:05:00,4,7:05:00,6:10:00,5,AC43,AC,Air Canada,199052,238549,299457
3899,,,3:00:00,4,5:45:00,8:45:00,4,AI187,AI,Air India,205838,,289648
3900,,,3:00:00,0,5:45:00,8:45:00,0,AI187,AI,Air India,215723,,289648
3901,,,3:00:00,3,5:45:00,8:45:00,3,AI187,AI,Air India,217474,,265680
3902,,,3:00:00,4,5:45:00,8:45:00,4,AI187,AI,Air India,219610,,289648
3903,,,3:00:00,2,5:45:00,8:45:00,2,AI187,AI,Air India,219620,,268781
3904,,,3:00:00,1,5:45:00,8:45:00,1,AI187,AI,Air India,219620,,265672
3905,,,23:05:00,3,7:05:00,6:10:00,4,AC43,AC,Air Canada,224159,238626,298180
3906,,,23:05:00,0,7:05:00,6:10:00,1,AC43,AC,Air Canada,224159,238628,
3907,,,23:05:00,1,7:05:00,6:10:00,2,AC43,AC,Air Canada,224159,238628,399176
3908,,,23:05:00,4,7:05:00,6:10:00,5,AC43,AC,Air Canada,225890,238549,299457
3909,,,23:05:00,6,7:05:00,6:10:00,0,AC43,AC,Air Canada,225890,241463,355703
3910,,,3:00:00,5,5:45:00,8:45:00,5,AI187,AI,Air India,244449,,265672
3911,,,23:05:00,5,7:05:00,6:10:00,6,AC43,AC,Air Canada,252941,237966,399176
3912,,,3:00:00,6,5:45:00,8:45:00,6,AI187,AI,Air India,274199,,265672
3913,,,17:55:00,2,5:00:00,22:55:00,2,EK357,EK,Emirates,45988,,176807
3914,,,17:55:00,3,5:00:00,22:55:00,3,EK357,EK,Emirates,52572,,176807
3915,,,17:55:00,1,5:00:00,22:55:00,1,EK357,EK,Emirates,53398,,176944
3916,,,17:55:00,0,5:00:00,22:55:00,0,GA8851,GA,Garuda Indonesia,56010,,
3917,,,0:40:00,0,4:50:00,5:30:00,0,GA8853,GA,Garuda Indonesia,57020,,
3918,,,17:55:00,0,5:00:00,22:55:00,0,EK357,EK,Emirates,60874,,190689
3919,,,17:55:00,6,5:00:00,22:55:00,6,EK357,EK,Emirates,65951,,190622
3920,,,0:40:00,2,4:50:00,5:30:00,2,EK359,EK,Emirates,76394,,262312
3921,,,0:40:00,1,4:50:00,5:30:00,1,EK359,EK,Emirates,97804,,218391
3922,,,0:40:00,4,4:50:00,5:30:00,4,EK359,EK,Emirates,97804,,262312
3923,,,0:40:00,5,4:50:00,5:30:00,5,EK359,EK,Emirates,97804,,337699
3924,,,0:40:00,3,4:50:00,5:30:00,3,EK359,EK,Emirates,97804,,259392
3925,,,17:55:00,5,5:00:00,22:55:00,5,EK357,EK,Emirates,97804,,329421
3926,,,0:40:00,6,4:50:00,5:30:00,6,EK359,EK,Emirates,98882,,262312
3927,,,17:55:00,4,5:00:00,22:55:00,4,EK357,EK,Emirates,99057,,178674
3928,,,0:40:00,0,4:50:00,5:30:00,0,EK359,EK,Emirates,99574,,259392
3929,,,21:25:00,6,9:25:00,6:50:00,0,NH856,NH,All Nippon Airways,55500,,178564
3930,,,23:30:00,2,9:20:00,8:50:00,3,GA874,GA,Garuda Indonesia,58527,,214069
3931,,,23:30:00,4,9:20:00,8:50:00,5,GA874,GA,Garuda Indonesia,58564,,212846
3932,,,21:25:00,6,9:25:00,6:50:00,0,GA9352,GA,Garuda Indonesia,75102,,
3933,,,23:30:00,2,9:20:00,8:50:00,3,JL5012,JL,Japan Airlines,89879,,175515
3934,,,21:25:00,1,9:25:00,6:50:00,2,NH856,NH,All Nippon Airways,90631,128001,330274
3935,,,23:30:00,4,9:20:00,8:50:00,5,JL5012,JL,Japan Airlines,91919,,174617
3936,,,21:25:00,4,9:25:00,6:50:00,5,NH856,NH,All Nippon Airways,92820,104585,243280
3937,,,21:25:00,3,9:25:00,6:50:00,4,NH856,NH,All Nippon Airways,93402,188764,406398
3938,,,21:25:00,3,9:25:00,6:50:00,4,GA9352,GA,Garuda Indonesia,107749,,
3939,,,21:25:00,4,9:25:00,6:50:00,5,GA9352,GA,Garuda Indonesia,110648,,
3940,,,23:30:00,4,9:20:00,8:50:00,5,NH5480,NH,All Nippon Airways,194315,,
3941,,,23:30:00,2,9:20:00,8:50:00,3,NH5480,NH,All Nippon Airways,198459,,
3942,,,3:20:00,6,5:55:00,9:15:00,6,GA876,GA,Garuda Indonesia,50360,,76158
3943,,,1:30:00,4,5:45:00,7:15:00,4,CX798,CX,Cathay Pacific,57717,88166,107531
3944,,,0:05:00,3,6:00:00,6:05:00,3,CX798,CX,Cathay Pacific,57717,88401,
3945,,,0:05:00,5,6:00:00,6:05:00,5,CX798,CX,Cathay Pacific,57717,,107531
3946,,,14:20:00,4,6:05:00,20:25:00,4,CX776,CX,Cathay Pacific,57717,88166,107531
3947,,,14:20:00,6,6:05:00,20:25:00,6,CX776,CX,Cathay Pacific,99092,87585,162477
3948,,,20:30:00,5,11:20:00,7:50:00,6,KL838,KL,KLM,70694,,597934
3949,,,23:05:00,3,8:45:00,7:50:00,4,GA88,GA,Garuda Indonesia,84900,,385068
3950,,,20:30:00,2,11:20:00,7:50:00,3,KL838,KL,KLM,98907,,350025
3951,,,21:05:00,3,8:00:00,5:05:00,4,TK57,TK,Turkish Airlines,111765,,319989
3952,,,21:05:00,6,8:00:00,5:05:00,0,TK57,TK,Turkish Airlines,111765,,163515
3953,,,21:05:00,0,8:00:00,5:05:00,1,TK57,TK,Turkish Airlines,133915,,164569
3954,,,21:05:00,5,8:00:00,5:05:00,6,TK57,TK,Turkish Airlines,135080,,318081
3955,,,21:05:00,2,8:00:00,5:05:00,3,TK57,TK,Turkish Airlines,137448,,164273
3956,,,21:05:00,4,8:00:00,5:05:00,5,TK57,TK,Turkish Airlines,138702,,321391
3957,,,21:05:00,1,8:00:00,5:05:00,2,TK57,TK,Turkish Airlines,158226,,
3958,,,7:00:00,6,2:55:00,9:55:00,6,QZ262,QZ,Indonesia AirAsia,20153,,
3959,,,20:30:00,5,2:45:00,23:15:00,5,KL838,KL,KLM,20506,,57017
3960,,,7:00:00,5,2:55:00,9:55:00,5,QZ262,QZ,Indonesia AirAsia,21115,,
3961,,,21:45:00,6,2:50:00,0:35:00,0,3K206,3K,Jetstar Asia Airways,21947,,
3962,,,7:00:00,4,2:55:00,9:55:00,4,QZ262,QZ,Indonesia AirAsia,23186,,
3963,,,15:30:00,6,2:45:00,18:15:00,6,ID7157,ID,Batik Air,23514,,51267
3964,,,8:00:00,6,2:45:00,10:45:00,6,ID7153,ID,Batik Air,23514,,51267
3965,,,8:00:00,5,2:45:00,10:45:00,5,ID7153,ID,Batik Air,23514,,51267
3966,,,15:30:00,5,2:45:00,18:15:00,5,ID7157,ID,Batik Air,23514,,51267
3967,,,8:00:00,4,2:45:00,10:45:00,4,ID7153,ID,Batik Air,23514,,62615
3968,,,13:45:00,5,2:45:00,16:30:00,5,ID7151,ID,Batik Air,23514,,51267
3969,,,20:30:00,2,2:45:00,23:15:00,2,KL838,KL,KLM,23661,,63234
3970,,,19:55:00,6,3:00:00,22:55:00,6,TR279,TR,Scoot,25023,,
3971,,,21:45:00,3,2:50:00,0:35:00,4,3K206,3K,Jetstar Asia Airways,26044,,
3972,,,21:45:00,2,2:50:00,0:35:00,3,3K206,3K,Jetstar Asia Airways,26044,,
3973,,,9:40:00,6,3:00:00,12:40:00,6,3K202,3K,Jetstar Asia Airways,26044,,
3974,,,21:45:00,5,2:50:00,0:35:00,6,3K206,3K,Jetstar Asia Airways,26481,,
3975,,,9:40:00,5,3:00:00,12:40:00,5,3K202,3K,Jetstar Asia Airways,26481,,
3976,,,15:30:00,3,2:45:00,18:15:00,3,ID7157,ID,Batik Air,27782,,62615
3977,,,13:45:00,4,2:45:00,16:30:00,4,ID7151,ID,Batik Air,27782,,51267
3978,,,8:00:00,2,2:45:00,10:45:00,2,ID7153,ID,Batik Air,27782,,51267
3979,,,15:30:00,0,2:45:00,18:15:00,0,ID7157,ID,Batik Air,27782,,
3980,,,13:45:00,0,2:45:00,16:30:00,0,ID7151,ID,Batik Air,27782,,
3981,,,13:45:00,6,2:45:00,16:30:00,6,ID7151,ID,Batik Air,27782,,51267
3982,,,15:30:00,2,2:45:00,18:15:00,2,ID7157,ID,Batik Air,27782,,51267
3983,,,23:10:00,3,9:20:00,8:30:00,4,GA878,GA,Garuda Indonesia,48790,,125552
3984,,,21:50:00,3,9:20:00,7:10:00,4,OZ762,OZ,Asiana Airlines,51578,,114750
3985,,,23:10:00,1,9:20:00,8:30:00,2,GA878,GA,Garuda Indonesia,57545,,125338
3986,,,21:50:00,2,9:20:00,7:10:00,3,OZ762,OZ,Asiana Airlines,60476,,109415
3987,,,23:10:00,3,9:20:00,8:30:00,4,KE5628,KE,Korean Airlines,64242,,142232
3988,,,21:50:00,6,9:20:00,7:10:00,0,OZ762,OZ,Asiana Airlines,78272,,
3989,,,21:50:00,4,9:20:00,7:10:00,5,OZ762,OZ,Asiana Airlines,78272,,
3990,,,21:45:00,2,9:20:00,7:05:00,3,KE628,KE,Korean Airlines,82038,,162294
3991,,,21:45:00,6,9:20:00,7:05:00,0,KE628,KE,Korean Airlines,82038,,251986
3992,,,21:45:00,1,9:20:00,7:05:00,2,KE628,KE,Korean Airlines,82038,,
3993,,,5:00:00,6,3:30:00,8:30:00,6,SL117,SL,Thai Lion Air,16846,,
3994,,,5:00:00,2,3:30:00,8:30:00,2,SL117,SL,Thai Lion Air,20424,,
3995,,,5:00:00,5,3:30:00,8:30:00,5,SL117,SL,Thai Lion Air,22576,,
3996,,,5:00:00,3,3:30:00,8:30:00,3,SL117,SL,Thai Lion Air,23376,,
3997,,,15:15:00,6,3:35:00,18:50:00,6,QZ252,QZ,Indonesia AirAsia,24100,,
3998,,,15:15:00,2,3:35:00,18:50:00,2,QZ252,QZ,Indonesia AirAsia,24100,,
3999,,,15:15:00,4,3:35:00,18:50:00,4,QZ252,QZ,Indonesia AirAsia,25807,,
4000,,,5:00:00,0,3:30:00,8:30:00,0,SL117,SL,Thai Lion Air,27759,,
4001,,,5:00:00,1,3:30:00,8:30:00,1,SL117,SL,Thai Lion Air,27759,,
4002,,,15:15:00,0,3:35:00,18:50:00,0,QZ252,QZ,Indonesia AirAsia,28549,,
4003,,,12:35:00,0,3:30:00,16:05:00,0,TG434,TG,Thai Airways,35613,,50936
4004,,,12:35:00,6,3:30:00,16:05:00,6,TG434,TG,Thai Airways,35613,,51048
4005,,,12:35:00,2,3:30:00,16:05:00,2,TG434,TG,Thai Airways,35613,,50936
4006,,,12:35:00,3,3:30:00,16:05:00,3,TG434,TG,Thai Airways,35613,,
4007,,,5:00:00,4,3:30:00,8:30:00,4,SL117,SL,Thai Lion Air,39748,,
4008,,,12:35:00,4,3:30:00,16:05:00,4,TG434,TG,Thai Airways,40480,,79369
4009,,,18:35:00,3,3:05:00,21:40:00,3,QZ202,QZ,Indonesia AirAsia,11304,,
4010,,,18:35:00,5,3:05:00,21:40:00,5,QZ202,QZ,Indonesia AirAsia,12148,,
4011,,,17:00:00,3,3:05:00,20:05:00,3,ID6018,ID,Batik Air,12843,,
4012,,,18:35:00,1,3:05:00,21:40:00,1,QZ202,QZ,Indonesia AirAsia,12888,,
4013,,,18:35:00,2,3:05:00,21:40:00,2,QZ202,QZ,Indonesia AirAsia,12888,,
4014,,,14:50:00,3,3:10:00,18:00:00,3,AK385,AK,AirAsia,12888,,
4015,,,8:35:00,5,3:10:00,11:45:00,5,AK381,AK,AirAsia,12888,,
4016,,,14:50:00,1,3:15:00,18:05:00,1,AK385,AK,AirAsia,12888,,
4017,,,9:30:00,6,3:05:00,12:35:00,6,OD315,OD,Batik Air Malaysia,13502,,27621
4018,,,10:40:00,3,3:05:00,13:45:00,3,OD315,OD,Batik Air Malaysia,13502,,
4019,,,10:40:00,5,3:05:00,13:45:00,5,OD315,OD,Batik Air Malaysia,13502,,27621
4020,,,14:00:00,3,3:10:00,17:10:00,3,OD349,OD,Batik Air Malaysia,13502,,48272
4021,,,14:00:00,1,3:10:00,17:10:00,1,OD349,OD,Batik Air Malaysia,13502,,32840
4022,,,5:00:00,2,3:00:00,8:00:00,2,QZ200,QZ,Indonesia AirAsia,13844,,
4023,,,11:25:00,6,3:20:00,14:45:00,6,QG502,QG,Citilink,13970,,
4024,,,19:50:00,0,3:05:00,22:55:00,0,QZ202,QZ,Indonesia AirAsia,14249,,
4025,,,5:00:00,5,3:00:00,8:00:00,5,QZ200,QZ,Indonesia AirAsia,14534,,
4026,,,19:20:00,4,3:05:00,22:25:00,4,QZ202,QZ,Indonesia AirAsia,14534,,
4027,,,19:20:00,6,3:05:00,22:25:00,6,QZ202,QZ,Indonesia AirAsia,14534,,
4028,,,8:35:00,3,3:10:00,11:45:00,3,AK381,AK,AirAsia,14534,,
4029,,,14:50:00,5,3:10:00,18:00:00,5,AK385,AK,AirAsia,14534,,
4030,,,8:35:00,6,3:10:00,11:45:00,6,AK381,AK,AirAsia,14534,,
4031,,,8:35:00,2,3:10:00,11:45:00,2,AK381,AK,AirAsia,14534,,
4032,,,14:50:00,2,3:15:00,18:05:00,2,AK385,AK,AirAsia,14534,,
4033,,,11:25:00,5,3:20:00,14:45:00,5,QG502,QG,Citilink,14806,,
4034,,,21:40:00,1,3:10:00,0:50:00,2,EK355,EK,Emirates,30676,,177872
4035,,,21:40:00,2,3:10:00,0:50:00,3,EK355,EK,Emirates,35139,,176470
4036,,,21:40:00,3,3:10:00,0:50:00,4,EK355,EK,Emirates,35476,,272145
4037,,,21:40:00,0,3:10:00,0:50:00,1,EK355,EK,Emirates,40275,,177698
4038,,,0:50:00,0,3:25:00,4:15:00,0,EK353,EK,Emirates,40564,,225763
4039,,,15:10:00,3,3:15:00,18:25:00,3,SQ494,SQ,Singapore Airlines,40927,,352810
4040,,,15:10:00,2,3:15:00,18:25:00,2,SQ494,SQ,Singapore Airlines,41600,,352810
4041,,,21:40:00,6,3:10:00,0:50:00,0,EK355,EK,Emirates,45782,,273828
4042,,,0:50:00,6,3:25:00,4:15:00,6,EK353,EK,Emirates,45782,,273828
4043,,,0:50:00,1,3:25:00,4:15:00,1,EK353,EK,Emirates,45782,,177785
4044,,,0:50:00,3,3:25:00,4:15:00,3,EK353,EK,Emirates,45782,,272145
4045,,,15:10:00,1,3:15:00,18:25:00,1,SQ494,SQ,Singapore Airlines,48057,,352810
4046,,,21:40:00,4,3:10:00,0:50:00,5,EK355,EK,Emirates,66723,,273227
4047,,,15:10:00,4,3:15:00,18:25:00,4,SQ494,SQ,Singapore Airlines,78857,,185463
4048,,,15:10:00,0,3:15:00,18:25:00,0,SQ494,SQ,Singapore Airlines,79599,,610479
4049,,,15:10:00,6,3:15:00,18:25:00,6,SQ494,SQ,Singapore Airlines,79599,,354809
4050,,,0:50:00,5,3:25:00,4:15:00,5,EK353,EK,Emirates,108602,,
4051,,,0:50:00,4,3:25:00,4:15:00,4,EK353,EK,Emirates,108602,,
4052,,,15:10:00,5,3:15:00,18:25:00,5,SQ494,SQ,Singapore Airlines,257291,,248409
4053,,,20:45:00,0,0:55:00,21:40:00,0,SQ38,SQ,Singapore Airlines,144858,,514671
4054,,,20:45:00,2,0:55:00,21:40:00,2,SQ38,SQ,Singapore Airlines,144858,329574,1029608
4055,,,18:40:00,6,0:55:00,19:35:00,6,SQ36,SQ,Singapore Airlines,144858,,
4056,,,20:45:00,4,0:55:00,21:40:00,4,SQ38,SQ,Singapore Airlines,144858,,1029608
4057,,,20:45:00,1,0:55:00,21:40:00,1,SQ38,SQ,Singapore Airlines,186218,229735,1029608
4058,,,23:45:00,1,6:50:00,6:35:00,2,QF1,QF,Qantas,99490,278084,
4059,,,23:45:00,2,6:50:00,6:35:00,3,QF1,QF,Qantas,124422,201430,483092
4060,,,23:45:00,6,6:50:00,6:35:00,0,QF1,QF,Qantas,124422,202965,400762
4061,,,9:00:00,0,6:40:00,15:40:00,0,SQ308,SQ,Singapore Airlines,139162,,
4062,,,23:30:00,2,6:25:00,5:55:00,3,SQ322,SQ,Singapore Airlines,139576,,
4063,,,23:30:00,5,6:25:00,5:55:00,6,SQ322,SQ,Singapore Airlines,139576,,
4064,,,23:30:00,4,6:25:00,5:55:00,5,SQ322,SQ,Singapore Airlines,139576,,
4065,,,23:30:00,0,6:25:00,5:55:00,1,SQ322,SQ,Singapore Airlines,139576,,549158
4066,,,1:10:00,3,6:35:00,7:45:00,3,SQ306,SQ,Singapore Airlines,139576,,549158
4067,,,1:10:00,4,6:35:00,7:45:00,4,SQ306,SQ,Singapore Airlines,139576,,
4068,,,12:35:00,0,6:40:00,19:15:00,0,SQ318,SQ,Singapore Airlines,139576,,547313
4069,,,9:00:00,2,6:40:00,15:40:00,2,SQ308,SQ,Singapore Airlines,139576,,541928
4070,,,12:35:00,2,6:40:00,19:15:00,2,SQ318,SQ,Singapore Airlines,139576,,549158
4071,,,9:00:00,3,6:40:00,15:40:00,3,SQ308,SQ,Singapore Airlines,139576,,
4072,,,12:35:00,3,6:40:00,19:15:00,3,SQ318,SQ,Singapore Airlines,139576,,549158
4073,,,9:00:00,4,6:40:00,15:40:00,4,SQ308,SQ,Singapore Airlines,139576,203677,600367
4074,,,12:35:00,4,6:40:00,19:15:00,4,SQ318,SQ,Singapore Airlines,139576,294895,600367
4075,,,23:30:00,1,6:25:00,5:55:00,2,SQ322,SQ,Singapore Airlines,140208,,601664
4076,,,23:30:00,6,6:25:00,5:55:00,0,SQ322,SQ,Singapore Airlines,140208,,
4077,,,1:10:00,1,6:35:00,7:45:00,1,SQ306,SQ,Singapore Airlines,140208,,
4078,,,9:00:00,1,6:40:00,15:40:00,1,SQ308,SQ,Singapore Airlines,140208,,
4079,,,12:35:00,1,6:40:00,19:15:00,1,SQ318,SQ,Singapore Airlines,140208,,601664
4080,,,9:00:00,6,6:40:00,15:40:00,6,SQ308,SQ,Singapore Airlines,140597,,
4081,,,12:35:00,6,6:40:00,19:15:00,6,SQ318,SQ,Singapore Airlines,140597,,549158
4082,,,1:10:00,0,6:35:00,7:45:00,0,SQ306,SQ,Singapore Airlines,144606,,549158
4083,,,21:50:00,1,8:00:00,5:50:00,2,JL36,JL,Japan Airlines,53731,,157235
4084,,,22:10:00,2,8:20:00,6:30:00,3,NH844,NH,All Nippon Airways,55683,91973,
4085,,,22:10:00,6,8:20:00,6:30:00,0,NH844,NH,All Nippon Airways,55683,,339646
4086,,,22:10:00,1,8:20:00,6:30:00,2,NH844,NH,All Nippon Airways,55683,180506,164577
4087,,,22:10:00,3,8:20:00,6:30:00,4,NH844,NH,All Nippon Airways,55683,135430,342428
4088,,,22:10:00,0,8:20:00,6:30:00,1,NH844,NH,All Nippon Airways,55683,135514,194800
4089,,,22:10:00,5,8:20:00,6:30:00,6,NH844,NH,All Nippon Airways,55925,135430,339729
4090,,,13:55:00,3,7:55:00,21:50:00,3,SQ634,SQ,Singapore Airlines,56259,,432952
