,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
2902,,,14:50:00,6,2:20:00,17:10:00,6,6E394,6E,IndiGo,10905,,
2903,,,14:50:00,0,2:20:00,17:10:00,0,6E394,6E,IndiGo,10905,,
2904,,,11:15:00,0,2:05:00,13:20:00,0,6E811,6E,IndiGo,13441,,
2905,,,11:50:00,5,2:40:00,14:30:00,5,6E634,6E,IndiGo,20927,,
2906,,,11:50:00,2,2:40:00,14:30:00,2,6E634,6E,IndiGo,22135,,
2907,,,11:50:00,3,2:40:00,14:30:00,3,6E634,6E,IndiGo,23342,,
2908,,,11:50:00,6,2:40:00,14:30:00,6,6E634,6E,IndiGo,23342,,
2909,,,11:50:00,0,2:40:00,14:30:00,0,6E634,6E,IndiGo,25757,,
2910,,,11:50:00,4,2:40:00,14:30:00,4,6E634,6E,IndiGo,25757,,
2911,,,11:50:00,1,2:40:00,14:30:00,1,6E634,6E,IndiGo,29259,,
2912,,,19:00:00,5,1:30:00,20:30:00,5,6E997,6E,IndiGo,8105,,
2913,,,19:00:00,1,1:30:00,20:30:00,1,6E997,6E,IndiGo,8105,,
2914,,,19:00:00,6,1:30:00,20:30:00,6,6E997,6E,IndiGo,8105,,
2915,,,19:00:00,0,1:30:00,20:30:00,0,6E997,6E,IndiGo,8105,,
2916,,,19:00:00,3,1:30:00,20:30:00,3,6E997,6E,IndiGo,8105,,
2917,,,19:00:00,2,1:30:00,20:30:00,2,6E997,6E,IndiGo,8105,,
2918,,,19:00:00,4,1:30:00,20:30:00,4,6E997,6E,IndiGo,8105,,
2919,,,12:05:00,6,1:40:00,13:45:00,6,6E6488,6E,IndiGo,8105,,
2920,,,12:05:00,2,1:40:00,13:45:00,2,6E6488,6E,IndiGo,8105,,
2921,,,12:05:00,1,1:40:00,13:45:00,1,6E6488,6E,IndiGo,8105,,
2922,,,12:05:00,3,1:40:00,13:45:00,3,6E6488,6E,IndiGo,8105,,
2923,,,12:05:00,5,1:40:00,13:45:00,5,6E6488,6E,IndiGo,8105,,
2924,,,12:05:00,4,1:40:00,13:45:00,4,6E6488,6E,IndiGo,8105,,
2925,,,12:05:00,0,1:40:00,13:45:00,0,6E6488,6E,IndiGo,8105,,
2926,,,10:20:00,2,2:45:00,13:05:00,2,G8393,G8,Go First,11340,,
2927,,,10:20:00,1,2:45:00,13:05:00,1,G8393,G8,Go First,11340,,
2928,,,10:20:00,6,2:45:00,13:05:00,6,G8393,G8,Go First,11456,,
2929,,,10:20:00,4,2:45:00,13:05:00,4,G8393,G8,Go First,11456,,
2930,,,10:20:00,3,2:45:00,13:05:00,3,G8393,G8,Go First,11456,,
2931,,,10:20:00,0,2:45:00,13:05:00,0,G8393,G8,Go First,11456,,
2932,,,21:05:00,6,2:35:00,23:40:00,6,6E476,6E,IndiGo,11458,,
2933,,,21:05:00,0,2:35:00,23:40:00,0,6E476,6E,IndiGo,11458,,
2934,,,21:05:00,2,2:35:00,23:40:00,2,6E476,6E,IndiGo,11458,,
2935,,,21:05:00,3,2:35:00,23:40:00,3,6E476,6E,IndiGo,11691,,
2936,,,1:55:00,5,2:30:00,4:25:00,5,6E6153,6E,IndiGo,11924,,
2937,,,21:05:00,5,2:35:00,23:40:00,5,6E476,6E,IndiGo,13090,,
2938,,,21:05:00,4,2:35:00,23:40:00,4,6E476,6E,IndiGo,13322,,
2939,,,21:05:00,1,2:35:00,23:40:00,1,6E476,6E,IndiGo,14488,,
2940,,,12:55:00,2,1:25:00,14:20:00,2,G8538,G8,Go First,4608,,
2941,,,10:20:00,2,1:15:00,11:35:00,2,SG4127,SG,SpiceJet,5226,,
2942,,,11:00:00,2,1:20:00,12:20:00,2,SG3222,SG,SpiceJet,5226,,
2943,,,14:45:00,2,1:35:00,16:20:00,2,SG3229,SG,SpiceJet,5226,,
2944,,,9:10:00,2,1:15:00,10:25:00,2,I5582,I5,AirAsia India,5397,,
2945,,,11:00:00,5,1:20:00,12:20:00,5,SG3222,SG,SpiceJet,6602,,
2946,,,13:40:00,2,1:25:00,15:05:00,2,AI721,AI,Air India,6996,,
2947,,,10:20:00,6,1:15:00,11:35:00,6,SG4127,SG,SpiceJet,7054,,
2948,,,10:20:00,5,1:15:00,11:35:00,5,SG4127,SG,SpiceJet,7054,,
2949,,,13:40:00,4,1:25:00,15:05:00,4,AI721,AI,Air India,7054,,
2950,,,14:45:00,1,1:35:00,16:20:00,1,SG3229,SG,SpiceJet,7054,,
2951,,,14:45:00,3,1:35:00,16:20:00,3,SG3229,SG,SpiceJet,7054,,
2952,,,14:45:00,6,1:35:00,16:20:00,6,SG3229,SG,SpiceJet,7054,,
2953,,,14:45:00,5,1:35:00,16:20:00,5,SG3229,SG,SpiceJet,7054,,
2954,,,14:45:00,4,1:35:00,16:20:00,4,SG3229,SG,SpiceJet,7054,,
2955,,,10:40:00,5,0:45:00,11:25:00,5,6.00E+205,6E,IndiGo,7449,,
2956,,,10:40:00,0,0:45:00,11:25:00,0,6.00E+205,6E,IndiGo,7449,,
2957,,,10:40:00,6,0:45:00,11:25:00,6,6.00E+205,6E,IndiGo,7449,,
2958,,,10:40:00,1,0:45:00,11:25:00,1,6.00E+205,6E,IndiGo,7449,,
2959,,,10:40:00,3,0:45:00,11:25:00,3,6.00E+205,6E,IndiGo,7449,,
2960,,,10:40:00,2,0:45:00,11:25:00,2,6.00E+205,6E,IndiGo,7449,,
2961,,,10:40:00,4,0:45:00,11:25:00,4,6.00E+205,6E,IndiGo,7562,,
2962,,,9:50:00,0,1:20:00,11:10:00,0,AI729,AI,Air India,6374,,
2963,,,12:00:00,3,1:20:00,13:20:00,3,AI729,AI,Air India,6929,,13864
2964,,,20:30:00,6,1:20:00,21:50:00,6,SG4725,SG,SpiceJet,6929,,
2965,,,20:30:00,3,1:20:00,21:50:00,3,SG4725,SG,SpiceJet,6929,,
2966,,,20:30:00,5,1:20:00,21:50:00,5,SG4725,SG,SpiceJet,6929,,
2967,,,9:50:00,2,1:20:00,11:10:00,2,AI729,AI,Air India,6929,,
2968,,,12:00:00,5,1:20:00,13:20:00,5,AI729,AI,Air India,6929,,14400
2969,,,12:00:00,6,1:20:00,13:20:00,6,AI729,AI,Air India,6929,,14400
2970,,,9:50:00,4,1:20:00,11:10:00,4,AI729,AI,Air India,6929,,
2971,,,12:00:00,1,1:20:00,13:20:00,1,AI729,AI,Air India,6929,,13864
2972,,,9:20:00,2,1:15:00,10:35:00,2,G8532,G8,Go First,7207,,
2973,,,19:20:00,0,1:00:00,20:20:00,0,6E6663,6E,IndiGo,7317,,
2974,,,19:20:00,2,1:00:00,20:20:00,2,6E6663,6E,IndiGo,7317,,
2975,,,11:00:00,3,1:10:00,12:10:00,3,6.00E+207,6E,IndiGo,7317,,
2976,,,21:10:00,6,1:10:00,22:20:00,6,6.00E+294,6E,IndiGo,7317,,
2977,,,21:10:00,0,1:10:00,22:20:00,0,6.00E+294,6E,IndiGo,7317,,
2978,,,11:00:00,5,1:10:00,12:10:00,5,6.00E+207,6E,IndiGo,7317,,
2979,,,11:00:00,4,1:10:00,12:10:00,4,6.00E+207,6E,IndiGo,7317,,
2980,,,21:10:00,3,1:10:00,22:20:00,3,6.00E+294,6E,IndiGo,7317,,
2981,,,11:00:00,2,1:10:00,12:10:00,2,6.00E+207,6E,IndiGo,7317,,
2982,,,21:10:00,4,1:10:00,22:20:00,4,6.00E+294,6E,IndiGo,7317,,
2983,,,4:55:00,3,1:10:00,6:05:00,3,6E447,6E,IndiGo,7317,,
2984,,,21:10:00,2,1:10:00,22:20:00,2,6.00E+294,6E,IndiGo,7317,,
2985,,,4:55:00,6,1:10:00,6:05:00,6,6E447,6E,IndiGo,7317,,
2986,,,9:20:00,6,1:15:00,10:35:00,6,G8532,G8,Go First,7317,,
2987,,,17:25:00,6,1:55:00,19:20:00,6,SG3509,SG,SpiceJet,5948,,
2988,,,20:20:00,5,2:00:00,22:20:00,5,SG3509,SG,SpiceJet,7806,,
2989,,,17:25:00,4,1:55:00,19:20:00,4,SG3509,SG,SpiceJet,8505,,
2990,,,20:20:00,1,2:00:00,22:20:00,1,SG3509,SG,SpiceJet,8505,,
2991,,,13:20:00,4,1:25:00,14:45:00,4,6E512,6E,IndiGo,8894,,
2992,,,13:20:00,0,1:25:00,14:45:00,0,6E512,6E,IndiGo,8894,,
2993,,,13:20:00,5,1:25:00,14:45:00,5,6E512,6E,IndiGo,8894,,
2994,,,13:20:00,1,1:25:00,14:45:00,1,6E512,6E,IndiGo,8894,,
2995,,,13:20:00,2,1:25:00,14:45:00,2,6E512,6E,IndiGo,8894,,
2996,,,13:20:00,3,1:25:00,14:45:00,3,6E512,6E,IndiGo,8894,,
2997,,,13:20:00,6,1:25:00,14:45:00,6,6E512,6E,IndiGo,9127,,
2998,,,18:20:00,1,2:55:00,21:15:00,1,6E5925,6E,IndiGo,6018,,
2999,,,18:20:00,5,2:55:00,21:15:00,5,6E5925,6E,IndiGo,6018,,
3000,,,18:20:00,0,2:55:00,21:15:00,0,6E5925,6E,IndiGo,6018,,
3001,,,18:20:00,4,2:55:00,21:15:00,4,6E5925,6E,IndiGo,6018,,
3002,,,18:20:00,2,2:55:00,21:15:00,2,6E5925,6E,IndiGo,6018,,
3003,,,18:20:00,3,2:55:00,21:15:00,3,6E5925,6E,IndiGo,6018,,
3004,,,18:20:00,6,2:55:00,21:15:00,6,6E5925,6E,IndiGo,6018,,
3005,,,20:55:00,3,1:50:00,22:45:00,3,6.00E+291,6E,IndiGo,6920,,
3006,,,20:55:00,2,1:50:00,22:45:00,2,6.00E+291,6E,IndiGo,6920,,
3007,,,20:55:00,4,1:50:00,22:45:00,4,6.00E+291,6E,IndiGo,6920,,
3008,,,20:55:00,5,1:50:00,22:45:00,5,6.00E+291,6E,IndiGo,6920,,
3009,,,20:55:00,6,1:50:00,22:45:00,6,6.00E+291,6E,IndiGo,7403,,
3010,,,20:55:00,1,1:50:00,22:45:00,1,6.00E+291,6E,IndiGo,7766,,
3011,,,20:55:00,0,1:50:00,22:45:00,0,6.00E+291,6E,IndiGo,8127,,
3012,,,12:45:00,3,2:35:00,15:20:00,3,6E6616,6E,IndiGo,15131,,
3013,,,12:45:00,6,2:35:00,15:20:00,6,6E6616,6E,IndiGo,15855,,
3014,,,12:45:00,4,2:35:00,15:20:00,4,6E6616,6E,IndiGo,16580,,
3015,,,12:45:00,2,2:35:00,15:20:00,2,6E6616,6E,IndiGo,17305,,
3016,,,12:45:00,1,2:35:00,15:20:00,1,6E6616,6E,IndiGo,18029,,
3017,,,12:45:00,5,2:35:00,15:20:00,5,6E6616,6E,IndiGo,18029,,
3018,,,12:45:00,0,2:35:00,15:20:00,0,6E6616,6E,IndiGo,18029,,
3019,,,9:00:00,2,2:20:00,11:20:00,2,UK747,UK,Vistara,10135,12302,44049
3020,,,9:00:00,6,2:20:00,11:20:00,6,UK747,UK,Vistara,10135,12302,
3021,,,9:00:00,0,2:20:00,11:20:00,0,UK747,UK,Vistara,10135,12302,44049
3022,,,9:00:00,4,2:20:00,11:20:00,4,UK747,UK,Vistara,10135,12302,27025
3023,,,5:35:00,4,2:25:00,8:00:00,4,AI787,AI,Air India,10270,,
3024,,,5:35:00,0,2:25:00,8:00:00,0,AI787,AI,Air India,10320,,
3025,,,5:35:00,2,2:25:00,8:00:00,2,AI787,AI,Air India,10320,,
3026,,,9:45:00,6,2:30:00,12:15:00,6,SG8263,SG,SpiceJet,10320,,
3027,,,9:45:00,3,2:30:00,12:15:00,3,SG8263,SG,SpiceJet,10320,,
3028,,,9:45:00,5,2:30:00,12:15:00,5,SG8263,SG,SpiceJet,10320,,
3029,,,9:45:00,2,2:30:00,12:15:00,2,SG8263,SG,SpiceJet,10320,,
3030,,,9:45:00,4,2:30:00,12:15:00,4,SG8263,SG,SpiceJet,10320,,
3031,,,9:45:00,0,2:30:00,12:15:00,0,SG8263,SG,SpiceJet,10320,,
3032,,,9:45:00,1,2:30:00,12:15:00,1,SG8263,SG,SpiceJet,10320,,
3033,,,5:45:00,5,2:25:00,8:10:00,5,6E788,6E,IndiGo,10715,,
3034,,,8:35:00,5,2:25:00,11:00:00,5,G8101,G8,Go First,10715,,
3035,,,8:35:00,4,2:25:00,11:00:00,4,G8101,G8,Go First,10715,,
3036,,,5:45:00,6,2:25:00,8:10:00,6,6E788,6E,IndiGo,10715,,
3037,,,8:35:00,1,2:25:00,11:00:00,1,G8101,G8,Go First,10715,,
3038,,,5:45:00,1,2:25:00,8:10:00,1,6E788,6E,IndiGo,10715,,
3039,,,8:35:00,0,2:25:00,11:00:00,0,G8101,G8,Go First,10715,,
3040,,,8:35:00,2,2:25:00,11:00:00,2,G8101,G8,Go First,10715,,
3041,,,8:35:00,6,2:25:00,11:00:00,6,G8101,G8,Go First,10715,,
3042,,,5:45:00,3,2:25:00,8:10:00,3,6E788,6E,IndiGo,10715,,
3043,,,8:35:00,3,2:25:00,11:00:00,3,G8101,G8,Go First,10715,,
3044,,,9:15:00,2,2:10:00,11:25:00,2,6E707,6E,IndiGo,8127,,
3045,,,9:15:00,3,2:10:00,11:25:00,3,6E707,6E,IndiGo,8852,,
3046,,,9:15:00,1,2:10:00,11:25:00,1,6E707,6E,IndiGo,9094,,
3047,,,9:15:00,4,2:10:00,11:25:00,4,6E707,6E,IndiGo,9698,,
3048,,,9:15:00,6,2:10:00,11:25:00,6,6E707,6E,IndiGo,9698,,
3049,,,9:15:00,0,2:10:00,11:25:00,0,6E707,6E,IndiGo,10422,,
3050,,,18:10:00,0,1:00:00,19:10:00,0,AI745,AI,Air India,5359,,
3051,,,9:55:00,1,0:55:00,10:50:00,1,AI743,AI,Air India,6489,,14244
3052,,,9:55:00,2,0:55:00,10:50:00,2,AI743,AI,Air India,6489,,14244
3053,,,9:55:00,3,0:55:00,10:50:00,3,AI743,AI,Air India,6489,,14244
3054,,,9:55:00,5,0:55:00,10:50:00,5,AI743,AI,Air India,6489,,14780
3055,,,9:55:00,4,0:55:00,10:50:00,4,AI743,AI,Air India,6489,,14244
3056,,,9:55:00,6,0:55:00,10:50:00,6,AI743,AI,Air India,6489,,14780
3057,,,9:55:00,0,0:55:00,10:50:00,0,AI743,AI,Air India,6489,,14244
3058,,,17:30:00,5,0:50:00,18:20:00,5,6E875,6E,IndiGo,6885,,
3059,,,17:30:00,3,0:50:00,18:20:00,3,6E875,6E,IndiGo,6885,,
3060,,,18:05:00,6,0:50:00,18:55:00,6,6E348,6E,IndiGo,6885,,
3061,,,18:05:00,1,0:50:00,18:55:00,1,6E348,6E,IndiGo,6885,,
3062,,,17:30:00,2,0:50:00,18:20:00,2,6E875,6E,IndiGo,6885,,
3063,,,17:30:00,1,0:50:00,18:20:00,1,6E875,6E,IndiGo,6885,,
3064,,,17:30:00,4,0:50:00,18:20:00,4,6E875,6E,IndiGo,6885,,
3065,,,17:30:00,6,0:50:00,18:20:00,6,6E875,6E,IndiGo,6885,,
3066,,,18:05:00,5,0:50:00,18:55:00,5,6E348,6E,IndiGo,6885,,
3067,,,17:30:00,0,0:50:00,18:20:00,0,6E875,6E,IndiGo,6885,,
3068,,,7:10:00,3,0:55:00,8:05:00,3,6.00E+245,6E,IndiGo,6885,,
3069,,,7:10:00,4,0:55:00,8:05:00,4,6.00E+245,6E,IndiGo,6885,,
3070,,,7:10:00,0,0:55:00,8:05:00,0,6.00E+245,6E,IndiGo,6885,,
3071,,,7:10:00,6,0:55:00,8:05:00,6,6.00E+245,6E,IndiGo,6885,,
3072,,,7:10:00,1,0:55:00,8:05:00,1,6.00E+245,6E,IndiGo,6885,,
3073,,,7:10:00,5,0:55:00,8:05:00,5,6.00E+245,6E,IndiGo,6885,,
3074,,,7:10:00,2,0:55:00,8:05:00,2,6.00E+245,6E,IndiGo,6885,,
3075,,,14:40:00,1,1:10:00,15:50:00,1,6E6926,6E,IndiGo,5850,,
3076,,,14:40:00,2,1:10:00,15:50:00,2,6E6926,6E,IndiGo,5850,,
3077,,,18:00:00,4,1:15:00,19:15:00,4,6.00E+114,6E,IndiGo,5850,,
3078,,,18:00:00,2,1:15:00,19:15:00,2,6.00E+114,6E,IndiGo,5850,,
3079,,,18:00:00,6,1:15:00,19:15:00,6,6.00E+114,6E,IndiGo,5850,,
3080,,,18:00:00,3,1:15:00,19:15:00,3,6.00E+114,6E,IndiGo,5850,,
3081,,,18:00:00,5,1:15:00,19:15:00,5,6.00E+114,6E,IndiGo,5850,,
3082,,,7:05:00,5,1:25:00,8:30:00,5,6E6324,6E,IndiGo,5850,,
3083,,,7:05:00,3,1:25:00,8:30:00,3,6E6324,6E,IndiGo,5850,,
3084,,,7:05:00,4,1:25:00,8:30:00,4,6E6324,6E,IndiGo,5850,,
3085,,,7:05:00,6,1:25:00,8:30:00,6,6E6324,6E,IndiGo,5850,,
3086,,,7:05:00,1,1:25:00,8:30:00,1,6E6324,6E,IndiGo,5850,,
3087,,,14:40:00,3,1:10:00,15:50:00,3,6E6926,6E,IndiGo,6206,,
3088,,,18:00:00,1,1:15:00,19:15:00,1,6.00E+114,6E,IndiGo,6563,,
3089,,,7:05:00,2,1:25:00,8:30:00,2,6E6324,6E,IndiGo,6563,,
3090,,,14:40:00,4,1:10:00,15:50:00,4,6E6926,6E,IndiGo,6918,,
3091,,,18:00:00,0,1:15:00,19:15:00,0,6.00E+114,6E,IndiGo,6918,,
3092,,,14:40:00,0,1:10:00,15:50:00,0,6E6926,6E,IndiGo,7274,,
3093,,,14:40:00,6,1:10:00,15:50:00,6,6E6926,6E,IndiGo,7274,,
3094,,,14:40:00,5,1:10:00,15:50:00,5,6E6926,6E,IndiGo,7986,,
3095,,,7:05:00,0,1:25:00,8:30:00,0,6E6324,6E,IndiGo,7986,,
3096,,,21:10:00,5,1:40:00,22:50:00,5,SG922,SG,SpiceJet,7391,,
3097,,,21:10:00,0,1:40:00,22:50:00,0,SG922,SG,SpiceJet,7391,,
3098,,,21:10:00,6,1:40:00,22:50:00,6,SG922,SG,SpiceJet,7391,,
3099,,,6:45:00,4,1:35:00,8:20:00,4,UK926,UK,Vistara,7929,8845,24640
3100,,,6:45:00,6,1:35:00,8:20:00,6,UK926,UK,Vistara,7929,8845,20454
3101,,,20:30:00,4,1:40:00,22:10:00,4,UK966,UK,Vistara,7929,11175,23742
3102,,,20:30:00,6,1:40:00,22:10:00,6,UK966,UK,Vistara,7929,11003,21879
3103,,,8:30:00,6,1:55:00,10:25:00,6,UK946,UK,Vistara,7929,9805,21879
3104,,,7:00:00,6,1:35:00,8:35:00,6,SG8194,SG,SpiceJet,8114,,
3105,,,6:45:00,2,1:35:00,8:20:00,2,UK926,UK,Vistara,8114,9018,20326
3106,,,6:45:00,1,1:35:00,8:20:00,1,UK926,UK,Vistara,8114,9018,24640
3107,,,6:45:00,5,1:35:00,8:20:00,5,UK926,UK,Vistara,8114,9018,22244
3108,,,6:45:00,3,1:35:00,8:20:00,3,UK926,UK,Vistara,8114,9018,20326
3109,,,6:45:00,0,1:35:00,8:20:00,0,UK926,UK,Vistara,8114,8845,24640
3110,,,20:30:00,1,1:40:00,22:10:00,1,UK966,UK,Vistara,8114,9978,26138
3111,,,21:10:00,3,1:40:00,22:50:00,3,SG922,SG,SpiceJet,8114,,
3112,,,21:10:00,4,1:40:00,22:50:00,4,SG922,SG,SpiceJet,8114,,
3113,,,6:05:00,5,1:40:00,7:45:00,5,SG8194,SG,SpiceJet,8114,,
3114,,,20:30:00,3,1:40:00,22:10:00,3,UK966,UK,Vistara,8114,9978,21824
3115,,,20:30:00,5,1:40:00,22:10:00,5,UK966,UK,Vistara,8114,9978,23742
3116,,,8:30:00,4,1:55:00,10:25:00,4,UK946,UK,Vistara,8114,9978,26138
3117,,,8:30:00,0,1:55:00,10:25:00,0,UK946,UK,Vistara,8114,11175,26138
3118,,,21:30:00,4,1:50:00,23:20:00,4,AI532,AI,Air India,8117,,21937
3119,,,21:30:00,5,1:50:00,23:20:00,5,AI532,AI,Air India,8117,,21937
3120,,,21:30:00,2,1:50:00,23:20:00,2,AI532,AI,Air India,8117,,41518
3121,,,22:10:00,0,1:05:00,23:15:00,0,UK956,UK,Vistara,6486,7760,31711
3122,,,22:10:00,5,1:05:00,23:15:00,5,UK956,UK,Vistara,6486,7760,17864
3123,,,5:05:00,5,1:10:00,6:15:00,5,UK918,UK,Vistara,6486,7588,17864
3124,,,5:05:00,0,1:10:00,6:15:00,0,UK918,UK,Vistara,6486,7760,13547
3125,,,8:25:00,5,1:15:00,9:40:00,5,UK936,UK,Vistara,6486,11056,31441
3126,,,22:10:00,3,1:05:00,23:15:00,3,UK956,UK,Vistara,6668,7760,22302
3127,,,22:10:00,6,1:05:00,23:15:00,6,UK956,UK,Vistara,6668,7760,17864
3128,,,22:10:00,2,1:05:00,23:15:00,2,UK956,UK,Vistara,6668,7760,
3129,,,22:10:00,1,1:05:00,23:15:00,1,UK956,UK,Vistara,6668,7760,13547
3130,,,5:05:00,6,1:10:00,6:15:00,6,UK918,UK,Vistara,6668,7760,17864
3131,,,5:05:00,2,1:10:00,6:15:00,2,UK918,UK,Vistara,6668,7760,13547
3132,,,5:05:00,3,1:10:00,6:15:00,3,UK918,UK,Vistara,6668,7760,13547
3133,,,5:05:00,1,1:10:00,6:15:00,1,UK918,UK,Vistara,6668,7760,13547
3134,,,5:05:00,4,1:10:00,6:15:00,4,UK918,UK,Vistara,6668,7760,17864
3135,,,8:25:00,0,1:15:00,9:40:00,0,UK936,UK,Vistara,6668,7760,13547
3136,,,8:25:00,3,1:15:00,9:40:00,3,UK936,UK,Vistara,6668,7760,29045
3137,,,8:25:00,4,1:15:00,9:40:00,4,UK936,UK,Vistara,6668,7760,26617
3138,,,8:25:00,1,1:15:00,9:40:00,1,UK936,UK,Vistara,6668,7760,13547
3139,,,8:25:00,2,1:15:00,9:40:00,2,UK936,UK,Vistara,6668,7760,13547
3140,,,8:25:00,6,1:15:00,9:40:00,6,UK936,UK,Vistara,6668,7760,17864
3141,,,20:45:00,3,1:20:00,22:05:00,3,AI638,AI,Air India,6671,,13648
3142,,,20:45:00,4,1:20:00,22:05:00,4,AI638,AI,Air India,6671,,
3143,,,20:45:00,1,1:20:00,22:05:00,1,AI638,AI,Air India,6671,,13648
3144,,,20:45:00,5,1:20:00,22:05:00,5,AI638,AI,Air India,6671,,14247
3145,,,20:45:00,0,1:20:00,22:05:00,0,AI638,AI,Air India,6671,,13648
3146,,,8:35:00,0,2:10:00,10:45:00,0,G8802,G8,Go First,9735,,
3147,,,8:35:00,2,2:10:00,10:45:00,2,G8802,G8,Go First,9735,,
3148,,,21:55:00,0,2:20:00,0:15:00,1,G8804,G8,Go First,9735,,
3149,,,21:55:00,2,2:20:00,0:15:00,3,G8804,G8,Go First,9735,,
3150,,,23:05:00,5,1:55:00,1:00:00,6,6E996,6E,IndiGo,9853,,
3151,,,23:05:00,2,1:55:00,1:00:00,3,6E996,6E,IndiGo,9853,,
3152,,,23:05:00,3,1:55:00,1:00:00,4,6E996,6E,IndiGo,9853,,
3153,,,23:05:00,4,1:55:00,1:00:00,5,6E996,6E,IndiGo,9853,,
3154,,,23:05:00,1,1:55:00,1:00:00,2,6E996,6E,IndiGo,9853,,
3155,,,23:05:00,6,1:55:00,1:00:00,0,6E996,6E,IndiGo,9853,,
3156,,,23:05:00,0,1:55:00,1:00:00,1,6E996,6E,IndiGo,9853,,
3157,,,8:35:00,3,2:10:00,10:45:00,3,G8802,G8,Go First,9853,,
3158,,,8:35:00,5,2:10:00,10:45:00,5,G8802,G8,Go First,9853,,
3159,,,15:00:00,3,2:15:00,17:15:00,3,6E758,6E,IndiGo,9853,,
3160,,,4:30:00,6,2:20:00,6:50:00,6,6E6422,6E,IndiGo,9853,,
3161,,,21:55:00,1,2:20:00,0:15:00,2,G8804,G8,Go First,9853,,
3162,,,7:40:00,2,2:20:00,10:00:00,2,6E823,6E,IndiGo,9853,,
3163,,,21:55:00,4,2:20:00,0:15:00,5,G8804,G8,Go First,9853,,
3164,,,21:55:00,5,2:20:00,0:15:00,6,G8804,G8,Go First,9853,,
3165,,,7:40:00,3,2:20:00,10:00:00,3,6E823,6E,IndiGo,9853,,
3166,,,4:30:00,5,2:20:00,6:50:00,5,6E6422,6E,IndiGo,9853,,
3167,,,7:40:00,4,2:20:00,10:00:00,4,6E823,6E,IndiGo,9853,,
3168,,,21:55:00,3,2:20:00,0:15:00,4,G8804,G8,Go First,9853,,
3169,,,4:30:00,2,2:20:00,6:50:00,2,6E6422,6E,IndiGo,9853,,
3170,,,7:40:00,6,2:20:00,10:00:00,6,6E823,6E,IndiGo,9853,,
3171,,,6:55:00,3,2:15:00,9:10:00,3,6.00E+299,6E,IndiGo,11174,,
3172,,,6:55:00,6,2:15:00,9:10:00,6,6.00E+299,6E,IndiGo,11174,,
3173,,,6:55:00,4,2:15:00,9:10:00,4,6.00E+299,6E,IndiGo,11174,,
3174,,,21:50:00,0,2:20:00,0:10:00,1,6E895,6E,IndiGo,11174,,
3175,,,21:50:00,4,2:20:00,0:10:00,5,6E895,6E,IndiGo,11174,,
3176,,,21:50:00,6,2:20:00,0:10:00,0,6E895,6E,IndiGo,11174,,
3177,,,21:50:00,2,2:20:00,0:10:00,3,6E895,6E,IndiGo,11174,,
3178,,,21:50:00,5,2:20:00,0:10:00,6,6E895,6E,IndiGo,11174,,
3179,,,21:50:00,1,2:20:00,0:10:00,2,6E895,6E,IndiGo,11174,,
3180,,,15:05:00,0,2:25:00,17:30:00,0,6E6796,6E,IndiGo,11174,,
3181,,,15:05:00,1,2:25:00,17:30:00,1,6E6796,6E,IndiGo,11174,,
3182,,,15:05:00,5,2:25:00,17:30:00,5,6E6796,6E,IndiGo,11174,,
3183,,,15:05:00,3,2:25:00,17:30:00,3,6E6796,6E,IndiGo,11174,,
3184,,,15:05:00,4,2:25:00,17:30:00,4,6E6796,6E,IndiGo,11174,,
3185,,,15:00:00,6,2:30:00,17:30:00,6,6E6796,6E,IndiGo,11174,,
3186,,,6:55:00,1,2:15:00,9:10:00,1,6.00E+299,6E,IndiGo,12140,,
3187,,,6:55:00,2,2:15:00,9:10:00,2,6.00E+299,6E,IndiGo,12140,,
3188,,,6:55:00,5,2:15:00,9:10:00,5,6.00E+299,6E,IndiGo,13106,,
3189,,,6:55:00,0,2:15:00,9:10:00,0,6.00E+299,6E,IndiGo,18057,,
3190,,,21:50:00,3,2:20:00,0:10:00,4,6E895,6E,IndiGo,18057,,
3191,,,10:45:00,3,2:30:00,13:15:00,3,6E644,6E,IndiGo,8488,,
3192,,,10:45:00,4,2:30:00,13:15:00,4,6E644,6E,IndiGo,9318,,
3193,,,10:40:00,6,2:30:00,13:10:00,6,6E644,6E,IndiGo,9318,,
3194,,,10:40:00,2,2:30:00,13:10:00,2,6E644,6E,IndiGo,9674,,
3195,,,10:45:00,5,2:30:00,13:15:00,5,6E644,6E,IndiGo,10149,,
3196,,,22:45:00,5,1:45:00,0:30:00,6,6E383,6E,IndiGo,8221,,
3197,,,22:45:00,3,1:45:00,0:30:00,4,6E383,6E,IndiGo,8221,,
3198,,,22:45:00,1,1:45:00,0:30:00,2,6E383,6E,IndiGo,8454,,
3199,,,9:00:00,6,1:35:00,10:35:00,6,6E581,6E,IndiGo,8688,,
3200,,,22:45:00,0,1:45:00,0:30:00,1,6E383,6E,IndiGo,8688,,
3201,,,15:50:00,4,1:45:00,17:35:00,4,6E6594,6E,IndiGo,8921,,
3202,,,22:45:00,2,1:45:00,0:30:00,3,6E383,6E,IndiGo,8921,,
3203,,,9:00:00,4,1:35:00,10:35:00,4,6E581,6E,IndiGo,9620,,
3204,,,9:00:00,5,1:35:00,10:35:00,5,6E581,6E,IndiGo,9620,,
